1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.175024723467709808e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.157476459679698477e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.432030278190145944e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.033780019517820170e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.089808743541908820e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.932228872226102290e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.985606205851840222e+00 1.000000000000000021e-02 1.619448560929998893e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.488171940032319895e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.578271708967196929e+00 1.618152487595257538e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
2.441106740366440064e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.866152187692612152e+00 1.000000000000000021e-02 1.000000000000000021e-02 6.470317693766156708e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.054924969582677008e+00 1.000000000000000021e-02 3.308737688396075782e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.977313528724754121e+01 1.000000000000000021e-02 1.000000000000000021e-02 4.562433936408208268e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.808167837848153159e+00 1.000000000000000021e-02 6.752556858330132528e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.368802826444262877e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.164320517578795133e+01 2.982543192548482658e+00 1.090144407193477782e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.297441341040472373e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.807513949321219560e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.560313886497200286e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.702021777163162852e+01 7.475440701321376835e+00 2.086673919608245775e+00 1.519246478916925582e+02 8.424878257423479511e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.612461970413199452e+01 1.411553613535348362e+01 2.724101013319948095e+01 3.213893761192650356e+00 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 8.233332882299561062e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.157093336885731460e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.633502792463388698e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.364567345554991107e+01 1.000000000000000021e-02 6.710950578583031678e+00 1.000000000000000021e-02 1.942896067014688644e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.304010398280527783e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.088388339123130599e+00 1.000000000000000021e-02 8.956003157498933831e+00 1.000000000000000021e-02 1.081525254260749191e+00 2.512485820842469408e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.620483276154561558e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.041164795836952761e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.905739155110655947e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.179236817346493105e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.342831219635451934e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 3.728083990383678881e+00 1.281941302164637086e+00 1.000000000000000021e-02 2.548717446301631995e+01 5.013600269870991610e+00 4.012883332521241186e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.481520692276354012e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.324355074111339370e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.540182392896402241e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.381958506288781763e+01 2.242936377328839992e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.539080033308794171e+00 1.000000000000000021e-02 1.226130896092578659e+01 2.980481179757863863e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.464982339442475023e+00 1.000000000000000021e-02 1.000000000000000021e-02 8.679505542894178305e+00 1.000000000000000021e-02 1.768601766749715809e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.427797034518066610e+00 5.983535921386917700e+00 5.815556165519994103e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.143302824523168226e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.111792328266314911e+00 4.070941308464573360e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.097272194875498208e+01 2.659329537830118539e+01 1.000000000000000021e-02 1.000000000000000021e-02 3.123272980051920555e+00 1.224471766138349516e+00 1.000000000000000021e-02 6.970571783045729219e+00 5.510358923898186490e+00 1.000000000000000021e-02 1.000000000000000021e-02 5.599034822091137009e+00 9.755186637984052389e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.251030383736130425e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.040841963585409857e+01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.049388472938323602e+00 2.989058447082632242e+00 1.000000000000000021e-02 3.427708931602093667e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.270395170244771332e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.816668225049892671e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.001803976600233792e+00 1.000000000000000021e-02 3.642205610262797322e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.320215029076767799e+00 2.314501355770488988e+00 3.395719969942523342e+00 1.000000000000000021e-02 3.064595619092552514e+00 8.937031129713224331e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.049687475186994678e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.832344108509761327e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.220738875650342337e+00 9.336840626688744038e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.604016460599931193e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.964555268906526875e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.272245713389362543e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.010897113659990687e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.114257134468140897e+00 4.237389531883852811e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.305356741515617980e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.317849938423443668e+00 1.000000000000000021e-02 1.882337202606142679e+00 1.948945151468898018e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.546775224486955480e+00 1.000000000000000021e-02 3.093318394800089521e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.634109250585831674e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.413918893296441714e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.827651432089763972e+01 1.000000000000000021e-02 2.035213428928683044e+01 1.067283531005548847e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.720934659217768115e+00 1.309751279245771283e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.199239908783883202e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.994340574773454611e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.505318428489033522e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.574526161528342350e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.077367408185414099e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.638331975050900446e+00 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 6.880577843335862198e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.296870226792953673e+01 1.000000000000000021e-02 1.031770211170727336e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.010282677125462669e+01 1.000000000000000021e-02 2.599492589544916754e+01 1.000000000000000021e-02 1.000000000000000021e-02 2.197689422889883204e+01 1.151407134290824352e+01 1.916612551379170526e+01 1.000000000000000021e-02 1.000000000000000021e-02 5.438972710480872941e+00 3.027163364747523815e+02 5.556351375537898463e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.458201126811369264e+00 1.422935289295369010e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.563320593895828114e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.538137662053009436e+01 1.668839817448267482e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.335122127331745645e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.796305518560233949e+01 1.000000000000000021e-02 4.568239027770420790e+00 1.000000000000000021e-02 4.817969680357808926e+00 1.000000000000000021e-02 1.509251631067550932e+02 1.000000000000000021e-02 1.000000000000000021e-02 1.480470702165653307e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.030094352971806515e+01 1.164420216682644771e+01 2.380556133338301450e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.589141470019979607e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.735593975086673346e+00 4.433102259242524923e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.712747861858973053e+01 3.038056180851447152e+01 1.000000000000000021e-02 2.281155474849824571e+01 7.176611231328514862e+01 1.000000000000000021e-02 5.786168322260245134e+00 1.689033777819744397e+00 1.053190596906425611e+02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.726330973848124062e-01 1.000000000000000021e-02 1.228545384339891555e+01 1.000000000000000021e-02 1.073018545386165385e+02 1.000000000000000021e-02 1.045013578764477735e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.040956153568461673e+01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.131210933971432908e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.832123292424820749e+00 1.097190740573467771e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.294152842827598349e+01 1.000000000000000021e-02 3.445673124910929364e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.734112500606749485e+00 1.000000000000000021e-02 5.787894087111531860e+00 5.038444777355603144e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.868608937976361073e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.075149045160251893e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.283347466471661757e+00
2.230179074997962196e+00 6.038108378711475765e+00 3.274728242650336796e+00 1.028145677503424116e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.320652882602395994e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.509708521468955844e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.778784093807766808e+00 1.000000000000000021e-02 3.034678336703816370e+00 1.000000000000000021e-02 2.443404877185802704e+01 7.669340994417864543e+00 1.000000000000000021e-02 1.081695452326584928e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.959741878497183620e+00 1.000000000000000021e-02 1.000000000000000021e-02 7.272031519546052536e+00 1.000000000000000021e-02 6.170007226694501412e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.865507588037545794e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.106756419391265123e+00 1.710423808492995335e+01 1.000000000000000021e-02 5.375239911947428340e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.423940028814302261e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.029592359709805338e+00 1.000000000000000021e-02 2.838224742227000164e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.487614764101547138e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.288225236033415655e+00 3.968848637561808612e+00 2.063468747425570182e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.996481540728843207e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.734583568730526881e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.195427318574646458e+00 1.000000000000000021e-02 1.000000000000000021e-02
